ID_End,Estado,Sigla,Cidade,Bairro
1395,Pará,PA,Moreira,Fazenda de Nunes
1396,Pará,PA,Rocha,Lagoa Santos
1397,Pará,PA,Rocha,Via Jesus
1398,Pará,PA,Rocha,Via de da Paz
1399,Pará,PA,Rocha,Vale de Almeida
1400,Pará,PA,Rocha,Esplanada Ana Sophia Porto
1401,Paraíba,PB,Novaes de Minas,Feira João Vitor Fernandes
1402,Paraíba,PB,Novaes de Minas,Trevo da Paz
1403,Paraíba,PB,Novaes de Minas,Passarela de Nascimento
1404,Paraíba,PB,Novaes de Minas,Trevo Luiz Felipe Teixeira
1405,Paraíba,PB,Novaes de Minas,Estação de Sales
1406,Paraíba,PB,Moreira do Oeste,Parque Barbosa
1407,Paraíba,PB,Moreira do Oeste,Lagoa Heloísa Novaes
1408,Paraíba,PB,Moreira do Oeste,Travessa de Castro
1409,Paraíba,PB,Moreira do Oeste,Condomínio Diogo Moura
1410,Paraíba,PB,Moreira do Oeste,Fazenda Lopes
1411,Paraíba,PB,das Neves Alegre,Lago da Paz
1412,Paraíba,PB,das Neves Alegre,Travessa de Caldeira
1413,Paraíba,PB,das Neves Alegre,Quadra Jesus
1414,Paraíba,PB,das Neves Alegre,Trecho João Miguel Cavalcanti
1415,Paraíba,PB,das Neves Alegre,Pátio Letícia Fogaça
1416,Paraíba,PB,Correia,Praça Rafaela Duarte
1417,Paraíba,PB,Correia,Aeroporto da Cruz
1418,Paraíba,PB,Correia,Aeroporto Azevedo
1419,Paraíba,PB,Correia,Setor Silva
1420,Paraíba,PB,Correia,Avenida Gomes
1421,Paraíba,PB,Dias,Morro de Ramos
1422,Paraíba,PB,Dias,Trevo Fogaça
1423,Paraíba,PB,Dias,Praça Rodrigo Gonçalves
1424,Paraíba,PB,Dias,Área de Farias
1425,Paraíba,PB,Dias,Feira Moreira
1426,Paraíba,PB,Gomes Alegre,Condomínio de Sales
1427,Paraíba,PB,Gomes Alegre,Praia de Melo
1428,Paraíba,PB,Gomes Alegre,Distrito de Teixeira
1429,Paraíba,PB,Gomes Alegre,Chácara da Rosa
1430,Paraíba,PB,Gomes Alegre,Loteamento Esther Jesus
1431,Paraíba,PB,Jesus Alegre,Recanto Aragão
1432,Paraíba,PB,Jesus Alegre,Viela Henrique Jesus
1433,Paraíba,PB,Jesus Alegre,Praça de Ramos
1434,Paraíba,PB,Jesus Alegre,Estação de Ramos
1435,Paraíba,PB,Jesus Alegre,Loteamento Gustavo Cunha
1436,Paraíba,PB,Costa,Estrada Fernandes
1437,Paraíba,PB,Costa,Lagoa da Paz
1438,Paraíba,PB,Costa,Trevo Farias
1439,Paraíba,PB,Costa,Aeroporto Isabella Monteiro
1440,Paraíba,PB,Costa,Jardim Mariane Teixeira
1441,Paraíba,PB,Vieira,Campo Rezende
1442,Paraíba,PB,Vieira,Travessa Rocha
1443,Paraíba,PB,Vieira,Trecho de Pires
1444,Paraíba,PB,Vieira,Alameda de Alves
1445,Paraíba,PB,Vieira,Largo Ana Clara da Costa
1446,Paraíba,PB,Moura,Feira Freitas
1447,Paraíba,PB,Moura,Pátio Nogueira
1448,Paraíba,PB,Moura,Viaduto Gustavo da Conceição
1449,Paraíba,PB,Moura,Rua Maria Alice Duarte
1450,Paraíba,PB,Moura,Setor de da Luz
1451,Paraíba,PB,Barbosa das Pedras,Vila Maria Eduarda da Rocha
1452,Paraíba,PB,Barbosa das Pedras,Chácara Yasmin Lopes
1453,Paraíba,PB,Barbosa das Pedras,Trevo de Araújo
1454,Paraíba,PB,Barbosa das Pedras,Fazenda Otávio Barbosa
1455,Paraíba,PB,Barbosa das Pedras,Conjunto de Fogaça
1456,Paraíba,PB,Alves,Vale Luiz Felipe Farias
1457,Paraíba,PB,Alves,Pátio Nascimento
1458,Paraíba,PB,Alves,Residencial Erick Ribeiro
1459,Paraíba,PB,Alves,Morro Murilo Nascimento
1460,Paraíba,PB,Alves,Campo Gustavo Henrique Oliveira
1461,Paraíba,PB,Cardoso,Lagoa de Viana
1462,Paraíba,PB,Cardoso,Via Castro
1463,Paraíba,PB,Cardoso,Trecho Maria Julia Lopes
1464,Paraíba,PB,Cardoso,Condomínio de Silva
1465,Paraíba,PB,Cardoso,Alameda de Moura
1466,Paraíba,PB,Monteiro,Loteamento Alves
1467,Paraíba,PB,Monteiro,Loteamento de Almeida
1468,Paraíba,PB,Monteiro,Morro de Farias
1469,Paraíba,PB,Monteiro,Aeroporto de Campos
1470,Paraíba,PB,Monteiro,Vila Costela
1471,Paraíba,PB,Ribeiro,Esplanada de Araújo
1472,Paraíba,PB,Ribeiro,Largo Almeida
1473,Paraíba,PB,Ribeiro,Praça de da Mota
1474,Paraíba,PB,Ribeiro,Trevo de Santos
1475,Paraíba,PB,Ribeiro,Ladeira Gonçalves
1476,Paraíba,PB,Silva,Vereda de Vieira
1477,Paraíba,PB,Silva,Chácara de Caldeira
1478,Paraíba,PB,Silva,Vereda Pietro Campos
1479,Paraíba,PB,Silva,Rodovia Lívia Rodrigues
1480,Paraíba,PB,Silva,Rua de Cardoso
1481,Paraíba,PB,Ferreira das Pedras,Núcleo de Correia
1482,Paraíba,PB,Ferreira das Pedras,Favela Caio Porto
1483,Paraíba,PB,Ferreira das Pedras,Trevo Fernando Viana
1484,Paraíba,PB,Ferreira das Pedras,Travessa Gomes
1485,Paraíba,PB,Ferreira das Pedras,Distrito Elisa Mendes
1486,Paraíba,PB,Moraes,Trecho Mariana da Rosa
1487,Paraíba,PB,Moraes,Viela Alexandre da Conceição
1488,Paraíba,PB,Moraes,Passarela Maria Clara Alves
1489,Paraíba,PB,Moraes,Esplanada de da Mata
1490,Paraíba,PB,Moraes,Setor Freitas
1491,Paraíba,PB,Cunha,Estrada Araújo
1492,Paraíba,PB,Cunha,Ladeira Rebeca Rezende
1493,Paraíba,PB,Cunha,Rodovia Sabrina Porto
1494,Paraíba,PB,Cunha,Feira Cardoso
1495,Paraíba,PB,Cunha,Largo de Araújo
1496,Paraíba,PB,Nascimento,Rodovia Isadora Castro
1497,Paraíba,PB,Nascimento,Conjunto de Carvalho
1498,Paraíba,PB,Nascimento,Parque de Nogueira
1499,Paraíba,PB,Nascimento,Sítio Lima
1500,Paraíba,PB,Nascimento,Viela Rezende
1501,Paraná,PR,Santos do Campo,Quadra de Ferreira
1502,Paraná,PR,Santos do Campo,Passarela de Gomes
1503,Paraná,PR,Santos do Campo,Morro Almeida
1504,Paraná,PR,Santos do Campo,Lagoa de Vieira
1505,Paraná,PR,Santos do Campo,Condomínio Diogo Cavalcanti
1506,Paraná,PR,Rodrigues,Feira João Guilherme Novaes
1507,Paraná,PR,Rodrigues,Trecho de Nunes
1508,Paraná,PR,Rodrigues,Sítio da Mata
1509,Paraná,PR,Rodrigues,Largo de Teixeira
1510,Paraná,PR,Rodrigues,Pátio Bruno Fogaça
1511,Paraná,PR,Duarte,Viela Maria Julia Freitas
1512,Paraná,PR,Duarte,Avenida de da Paz
1513,Paraná,PR,Duarte,Trevo Santos
1514,Paraná,PR,Duarte,Via Ramos
1515,Paraná,PR,Duarte,Lagoa Novaes
1516,Paraná,PR,Fogaça,Lagoa Sofia da Cunha
1517,Paraná,PR,Fogaça,Quadra Letícia Lima
1518,Paraná,PR,Fogaça,Viela Benjamin Fernandes
1519,Paraná,PR,Fogaça,Favela Azevedo
1520,Paraná,PR,Fogaça,Ladeira de Mendes
1521,Paraná,PR,Ramos,Vereda de Fernandes
1522,Paraná,PR,Ramos,Condomínio das Neves
1523,Paraná,PR,Ramos,Condomínio Davi Cardoso
1524,Paraná,PR,Ramos,Setor Lorena da Rocha
1525,Paraná,PR,Ramos,Sítio Felipe Dias
1526,Paraná,PR,Teixeira de Pinto,Trevo Carlos Eduardo Santos
1527,Paraná,PR,Teixeira de Pinto,Rua Luiz Otávio Farias
1528,Paraná,PR,Teixeira de Pinto,Largo Cauê Rezende
1529,Paraná,PR,Teixeira de Pinto,Morro Cavalcanti
1530,Paraná,PR,Teixeira de Pinto,Morro Pinto
1531,Paraná,PR,Almeida,Alameda de Jesus
1532,Paraná,PR,Almeida,Campo Luna Aragão
1533,Paraná,PR,Almeida,Largo Aragão
1534,Paraná,PR,Almeida,Recanto Davi Luiz da Costa
1535,Paraná,PR,Almeida,Esplanada de Moura
1536,Paraná,PR,Moura Alegre,Núcleo de Ribeiro
1537,Paraná,PR,Moura Alegre,Estação Nicolas Rodrigues
1538,Paraná,PR,Moura Alegre,Núcleo Lucas Gabriel Costela
1539,Paraná,PR,Moura Alegre,Avenida Ribeiro
1540,Paraná,PR,Moura Alegre,Área da Mota
1541,Paraná,PR,da Mata,Praça de Martins
1542,Paraná,PR,da Mata,Residencial Novaes
1543,Paraná,PR,da Mata,Viela Cunha
1544,Paraná,PR,da Mata,Travessa de da Rosa
1545,Paraná,PR,da Mata,Chácara da Cruz
1546,Paraná,PR,Azevedo,Trevo da Conceição
1547,Paraná,PR,Azevedo,Favela Souza
1548,Paraná,PR,Azevedo,Vale Maria Eduarda Teixeira
1549,Paraná,PR,Azevedo,Estação Fogaça
1550,Paraná,PR,Azevedo,Distrito Pedro Lucas Dias
1551,Paraná,PR,da Paz,Pátio de Santos
1552,Paraná,PR,da Paz,Lago Olivia Campos
1553,Paraná,PR,da Paz,Estação Freitas
1554,Paraná,PR,da Paz,Ladeira de Melo
1555,Paraná,PR,da Paz,Travessa Monteiro
1556,Paraná,PR,Rezende dos Dourados,Chácara Dias
1557,Paraná,PR,Rezende dos Dourados,Esplanada Enrico Gomes
1558,Paraná,PR,Rezende dos Dourados,Condomínio Bruno Melo
1559,Paraná,PR,Rezende dos Dourados,Largo Peixoto
1560,Paraná,PR,Rezende dos Dourados,Viela Maria Julia Ferreira
1561,Paraná,PR,Cunha,Jardim Nogueira
1562,Paraná,PR,Cunha,Vereda de Nunes
1563,Paraná,PR,Cunha,Pátio da Costa
1564,Paraná,PR,Cunha,Jardim de Porto
1565,Paraná,PR,Cunha,Conjunto Clarice Monteiro
1566,Paraná,PR,Rodrigues,Trecho Silveira
1567,Paraná,PR,Rodrigues,Fazenda Maria Julia Sales
1568,Paraná,PR,Rodrigues,Distrito Rebeca Vieira
1569,Paraná,PR,Rodrigues,Colônia Gonçalves
1570,Paraná,PR,Rodrigues,Avenida Martins
1571,Paraná,PR,da Mota do Norte,Vale Mariana Dias
1572,Paraná,PR,da Mota do Norte,Quadra Moraes
1573,Paraná,PR,da Mota do Norte,Condomínio Lima
1574,Paraná,PR,da Mota do Norte,Recanto de Melo
1575,Paraná,PR,da Mota do Norte,Viela de Sales
1576,Paraná,PR,da Rocha das Flores,Favela Lima
1577,Paraná,PR,da Rocha das Flores,Largo Duarte
1578,Paraná,PR,da Rocha das Flores,Parque de Campos
1579,Paraná,PR,da Rocha das Flores,Sítio Heloísa Rocha
1580,Paraná,PR,da Rocha das Flores,Trecho Souza
1581,Paraná,PR,Cardoso da Praia,Trecho Gomes
1582,Paraná,PR,Cardoso da Praia,Praça Lopes
1583,Paraná,PR,Cardoso da Praia,Rodovia de Barros
1584,Paraná,PR,Cardoso da Praia,Chácara Nogueira
1585,Paraná,PR,Cardoso da Praia,Área de Nogueira
1586,Paraná,PR,Fernandes,Favela Carvalho
1587,Paraná,PR,Fernandes,Via João Guilherme Monteiro
1588,Paraná,PR,Fernandes,Distrito Melo
1589,Paraná,PR,Fernandes,Lago de Azevedo
1590,Paraná,PR,Fernandes,Esplanada da Luz
1591,Paraná,PR,Almeida de Viana,Aeroporto de da Mota
1592,Paraná,PR,Almeida de Viana,Rodovia Vitor Viana
1593,Paraná,PR,Almeida de Viana,Trevo Diogo Cunha
1594,Paraná,PR,Almeida de Viana,Viela Ana Beatriz Cardoso
1595,Paraná,PR,Almeida de Viana,Rodovia Mirella Nunes
1596,Paraná,PR,da Rocha,Núcleo Vitor Hugo Cavalcanti
1597,Paraná,PR,da Rocha,Estrada de Moreira
1598,Paraná,PR,da Rocha,Ladeira de Monteiro
1599,Paraná,PR,da Rocha,Jardim de da Paz
1600,Paraná,PR,da Rocha,Chácara Aragão
1601,Pernambuco,PE,Cardoso de da Mota,Loteamento Juliana da Cunha
1602,Pernambuco,PE,Cardoso de da Mota,Morro de Nunes
1603,Pernambuco,PE,Cardoso de da Mota,Feira Gonçalves
1604,Pernambuco,PE,Cardoso de da Mota,Sítio Gabrielly Castro
1605,Pernambuco,PE,Cardoso de da Mota,Passarela Samuel Moraes
1606,Pernambuco,PE,Barros,Jardim Pinto
1607,Pernambuco,PE,Barros,Passarela de Freitas
1608,Pernambuco,PE,Barros,Rodovia João Felipe Barbosa
1609,Pernambuco,PE,Barros,Alameda de Correia
1610,Pernambuco,PE,Barros,Via Isaac Pereira
1611,Pernambuco,PE,Carvalho,Viaduto Melo
1612,Pernambuco,PE,Carvalho,Vale de Gomes
1613,Pernambuco,PE,Carvalho,Viaduto Freitas
1614,Pernambuco,PE,Carvalho,Distrito Correia
1615,Pernambuco,PE,Carvalho,Lagoa Vitória Silveira
1616,Pernambuco,PE,Lopes do Amparo,Sítio Almeida
1617,Pernambuco,PE,Lopes do Amparo,Jardim Dias
1618,Pernambuco,PE,Lopes do Amparo,Lago Gustavo Novaes
1619,Pernambuco,PE,Lopes do Amparo,Distrito Lima
1620,Pernambuco,PE,Lopes do Amparo,Recanto Benjamin da Luz
1621,Pernambuco,PE,Ramos da Mata,Residencial João Miguel Farias
1622,Pernambuco,PE,Ramos da Mata,Alameda Cardoso
1623,Pernambuco,PE,Ramos da Mata,Distrito Emilly Cardoso
1624,Pernambuco,PE,Ramos da Mata,Rua de Silveira
1625,Pernambuco,PE,Ramos da Mata,Estrada de da Rocha
1626,Pernambuco,PE,Correia,Ladeira de Carvalho
1627,Pernambuco,PE,Correia,Feira da Paz
1628,Pernambuco,PE,Correia,Loteamento de Moura
1629,Pernambuco,PE,Correia,Quadra Arthur Monteiro
1630,Pernambuco,PE,Correia,Condomínio da Rosa
1631,Pernambuco,PE,Fernandes Paulista,Área Caldeira
1632,Pernambuco,PE,Fernandes Paulista,Colônia Bárbara Porto
1633,Pernambuco,PE,Fernandes Paulista,Distrito Rodrigues
1634,Pernambuco,PE,Fernandes Paulista,Parque de Teixeira
1635,Pernambuco,PE,Fernandes Paulista,Parque de Costa
1636,Pernambuco,PE,Monteiro,Lagoa Daniel Porto
1637,Pernambuco,PE,Monteiro,Residencial de Sales
1638,Pernambuco,PE,Monteiro,Colônia de Moura
1639,Pernambuco,PE,Monteiro,Conjunto Jesus
1640,Pernambuco,PE,Monteiro,Pátio Monteiro
1641,Pernambuco,PE,Correia da Mata,Pátio de da Luz
1642,Pernambuco,PE,Correia da Mata,Lagoa de Costela
1643,Pernambuco,PE,Correia da Mata,Largo Souza
1644,Pernambuco,PE,Correia da Mata,Vale Silveira
1645,Pernambuco,PE,Correia da Mata,Morro Gustavo Aragão
1646,Pernambuco,PE,Alves Paulista,Distrito de Novaes
1647,Pernambuco,PE,Alves Paulista,Núcleo Costela
1648,Pernambuco,PE,Alves Paulista,Lagoa de Nunes
1649,Pernambuco,PE,Alves Paulista,Colônia Stephany Oliveira
1650,Pernambuco,PE,Alves Paulista,Largo Luiz Gustavo da Cunha
1651,Pernambuco,PE,Souza,Vila Sarah da Rocha
1652,Pernambuco,PE,Souza,Feira Gonçalves
1653,Pernambuco,PE,Souza,Núcleo Peixoto
1654,Pernambuco,PE,Souza,Rodovia Isabel Alves
1655,Pernambuco,PE,Souza,Condomínio Sales
1656,Pernambuco,PE,Castro do Oeste,Recanto Barros
1657,Pernambuco,PE,Castro do Oeste,Trevo Caio Campos
1658,Pernambuco,PE,Castro do Oeste,Alameda de Monteiro
1659,Pernambuco,PE,Castro do Oeste,Conjunto Gabriela Pires
1660,Pernambuco,PE,Castro do Oeste,Recanto de Gonçalves
1661,Pernambuco,PE,Mendes do Amparo,Lago Gonçalves
1662,Pernambuco,PE,Mendes do Amparo,Alameda Heloísa Castro
1663,Pernambuco,PE,Mendes do Amparo,Vereda Luiz Henrique Vieira
1664,Pernambuco,PE,Mendes do Amparo,Vereda de Monteiro
1665,Pernambuco,PE,Mendes do Amparo,Morro Santos
1666,Pernambuco,PE,da Cruz Grande,Lagoa de Lopes
1667,Pernambuco,PE,da Cruz Grande,Sítio de Moreira
1668,Pernambuco,PE,da Cruz Grande,Travessa de Rodrigues
1669,Pernambuco,PE,da Cruz Grande,Residencial Martins
1670,Pernambuco,PE,da Cruz Grande,Alameda Emanuella Novaes
1671,Pernambuco,PE,da Mata de Cardoso,Rodovia de Viana
1672,Pernambuco,PE,da Mata de Cardoso,Viela Davi Luiz Castro
1673,Pernambuco,PE,da Mata de Cardoso,Trecho de Costela
1674,Pernambuco,PE,da Mata de Cardoso,Feira Luiz Felipe Porto
1675,Pernambuco,PE,da Mata de Cardoso,Sítio de Santos
1676,Pernambuco,PE,Sales,Colônia Mendes
1677,Pernambuco,PE,Sales,Distrito Cardoso
1678,Pernambuco,PE,Sales,Largo de Moraes
1679,Pernambuco,PE,Sales,Aeroporto Yuri Novaes
1680,Pernambuco,PE,Sales,Chácara Freitas
1681,Pernambuco,PE,Fernandes de Ramos,Lagoa Pires
1682,Pernambuco,PE,Fernandes de Ramos,Área de Pereira
1683,Pernambuco,PE,Fernandes de Ramos,Vale João da Rosa
1684,Pernambuco,PE,Fernandes de Ramos,Passarela Igor Aragão
1685,Pernambuco,PE,Fernandes de Ramos,Favela de Correia
1686,Pernambuco,PE,Costela,Loteamento de Carvalho
1687,Pernambuco,PE,Costela,Parque de da Paz
1688,Pernambuco,PE,Costela,Viela de Aragão
1689,Pernambuco,PE,Costela,Colônia de Costela
1690,Pernambuco,PE,Costela,Conjunto de Azevedo
1691,Pernambuco,PE,Rodrigues,Núcleo de Lima
1692,Pernambuco,PE,Rodrigues,Jardim Maria Luiza Ribeiro
1693,Pernambuco,PE,Rodrigues,Colônia de Rocha
1694,Pernambuco,PE,Rodrigues,Núcleo de Martins
1695,Pernambuco,PE,Rodrigues,Ladeira Lucas Gabriel Lopes
1696,Pernambuco,PE,das Neves,Feira Lavínia Farias
1697,Pernambuco,PE,das Neves,Estrada Ribeiro
1698,Pernambuco,PE,das Neves,Aeroporto de Rocha
1699,Pernambuco,PE,das Neves,Conjunto da Cruz
1700,Pernambuco,PE,das Neves,Via Novaes
1701,Piauí,PI,Melo,Lagoa Murilo Pinto
1702,Piauí,PI,Melo,Lago de Almeida
1703,Piauí,PI,Melo,Viaduto da Rosa
1704,Piauí,PI,Melo,Colônia Pereira
1705,Piauí,PI,Melo,Vale de Moura
1706,Piauí,PI,Cavalcanti da Praia,Largo de Martins
1707,Piauí,PI,Cavalcanti da Praia,Lago de Oliveira
1708,Piauí,PI,Cavalcanti da Praia,Trecho Maria Cecília da Rocha
1709,Piauí,PI,Cavalcanti da Praia,Estrada Mirella da Rosa
1710,Piauí,PI,Cavalcanti da Praia,Praça João Miguel da Rocha
1711,Piauí,PI,Araújo,Distrito Isabel Ribeiro
1712,Piauí,PI,Araújo,Passarela de Rocha
1713,Piauí,PI,Araújo,Quadra de Moraes
1714,Piauí,PI,Araújo,Condomínio de Pinto
1715,Piauí,PI,Araújo,Trevo de da Rosa
1716,Piauí,PI,Barros Paulista,Vereda de Cavalcanti
1717,Piauí,PI,Barros Paulista,Chácara de Santos
1718,Piauí,PI,Barros Paulista,Largo de da Mota
1719,Piauí,PI,Barros Paulista,Praia Costela
1720,Piauí,PI,Barros Paulista,Núcleo de Jesus
1721,Piauí,PI,Fogaça de Ribeiro,Rua de Nunes
1722,Piauí,PI,Fogaça de Ribeiro,Via Bryan Correia
1723,Piauí,PI,Fogaça de Ribeiro,Lago de Teixeira
1724,Piauí,PI,Fogaça de Ribeiro,Estrada de Fogaça
1725,Piauí,PI,Fogaça de Ribeiro,Via de Moreira
1726,Piauí,PI,Aragão,Loteamento de Fernandes
1727,Piauí,PI,Aragão,Jardim João Pedro Sales
1728,Piauí,PI,Aragão,Aeroporto de Sales
1729,Piauí,PI,Aragão,Lagoa de Jesus
1730,Piauí,PI,Aragão,Sítio Jesus
1731,Piauí,PI,Ferreira Verde,Estação Bianca Novaes
1732,Piauí,PI,Ferreira Verde,Jardim de Nunes
1733,Piauí,PI,Ferreira Verde,Feira de Pereira
1734,Piauí,PI,Ferreira Verde,Área Olivia Lima
1735,Piauí,PI,Ferreira Verde,Favela Elisa Melo
1736,Piauí,PI,Azevedo dos Dourados,Rodovia Maitê Sales
1737,Piauí,PI,Azevedo dos Dourados,Morro Nunes
1738,Piauí,PI,Azevedo dos Dourados,Aeroporto Ana Clara Cavalcanti
1739,Piauí,PI,Azevedo dos Dourados,Esplanada de Sales
1740,Piauí,PI,Azevedo dos Dourados,Morro Lorenzo Gomes
1741,Piauí,PI,Barros do Campo,Esplanada de Santos
1742,Piauí,PI,Barros do Campo,Colônia Helena da Cruz
1743,Piauí,PI,Barros do Campo,Ladeira Ana Vitória Campos
1744,Piauí,PI,Barros do Campo,Via de Rocha
1745,Piauí,PI,Barros do Campo,Praça Paulo Azevedo
1746,Piauí,PI,Carvalho,Loteamento Dias
1747,Piauí,PI,Carvalho,Travessa Maria Cecília Cavalcanti
1748,Piauí,PI,Carvalho,Ladeira de Almeida
1749,Piauí,PI,Carvalho,Aeroporto Gustavo Araújo
1750,Piauí,PI,Carvalho,Lagoa Viana
1751,Piauí,PI,Vieira,Estação de da Costa
1752,Piauí,PI,Vieira,Jardim Viana
1753,Piauí,PI,Vieira,Alameda Davi Luiz Ribeiro
1754,Piauí,PI,Vieira,Loteamento Maitê Almeida
1755,Piauí,PI,Vieira,Parque Freitas
1756,Piauí,PI,Cunha,Sítio da Conceição
1757,Piauí,PI,Cunha,Esplanada Maria Clara Cardoso
1758,Piauí,PI,Cunha,Alameda Correia
1759,Piauí,PI,Cunha,Alameda Fogaça
1760,Piauí,PI,Cunha,Loteamento Gomes
1761,Piauí,PI,da Luz,Área Pires
1762,Piauí,PI,da Luz,Feira da Paz
1763,Piauí,PI,da Luz,Quadra de Cardoso
1764,Piauí,PI,da Luz,Ladeira Duarte
1765,Piauí,PI,da Luz,Feira Peixoto
1766,Piauí,PI,Azevedo,Alameda de Melo
1767,Piauí,PI,Azevedo,Feira de Moreira
1768,Piauí,PI,Azevedo,Favela Souza
1769,Piauí,PI,Azevedo,Feira de Carvalho
1770,Piauí,PI,Azevedo,Fazenda de Silveira
1771,Piauí,PI,Freitas do Galho,Praia Alana Rodrigues
1772,Piauí,PI,Freitas do Galho,Alameda Pedro Miguel Pereira
1773,Piauí,PI,Freitas do Galho,Sítio Azevedo
1774,Piauí,PI,Freitas do Galho,Aeroporto da Conceição
1775,Piauí,PI,Freitas do Galho,Área de Moura
1776,Piauí,PI,Freitas Paulista,Conjunto de Lopes
1777,Piauí,PI,Freitas Paulista,Esplanada Cunha
1778,Piauí,PI,Freitas Paulista,Fazenda de Nogueira
1779,Piauí,PI,Freitas Paulista,Travessa Caldeira
1780,Piauí,PI,Freitas Paulista,Vale Natália da Rosa
1781,Piauí,PI,Cunha,Via Bernardo Nunes
1782,Piauí,PI,Cunha,Aeroporto Nicole Fogaça
1783,Piauí,PI,Cunha,Parque Rafaela da Rocha
1784,Piauí,PI,Cunha,Viaduto de Costela
1785,Piauí,PI,Cunha,Rodovia Porto
1786,Piauí,PI,Santos da Serra,Aeroporto Araújo
1787,Piauí,PI,Santos da Serra,Residencial da Luz
1788,Piauí,PI,Santos da Serra,Vale de Silveira
1789,Piauí,PI,Santos da Serra,Campo de Ferreira
1790,Piauí,PI,Santos da Serra,Lago Cardoso
1791,Piauí,PI,Santos das Flores,Lago Pedro Silveira
1792,Piauí,PI,Santos das Flores,Vereda da Luz
1793,Piauí,PI,Santos das Flores,Sítio Kaique Pinto
1794,Piauí,PI,Santos das Flores,Rua Samuel da Mota
1795,Piauí,PI,Santos das Flores,Estrada de Teixeira
1796,Piauí,PI,da Mata,Lagoa de Rezende
1797,Piauí,PI,da Mata,Vereda de Nogueira
1798,Piauí,PI,da Mata,Lagoa Danilo Barbosa
1799,Piauí,PI,da Mata,Lago Luiza Nunes
1800,Piauí,PI,da Mata,Alameda Melo
1801,Rio de Janeiro,RJ,Nascimento,Favela Dias
1802,Rio de Janeiro,RJ,Nascimento,Avenida de Rodrigues
1803,Rio de Janeiro,RJ,Nascimento,Colônia Fogaça
1804,Rio de Janeiro,RJ,Nascimento,Morro Cecília Cardoso
1805,Rio de Janeiro,RJ,Nascimento,Campo Vitor Pereira
1806,Rio de Janeiro,RJ,da Mata,Estação Miguel da Rocha
1807,Rio de Janeiro,RJ,da Mata,Núcleo Rocha
1808,Rio de Janeiro,RJ,da Mata,Aeroporto Novaes
1809,Rio de Janeiro,RJ,da Mata,Parque de Rocha
1810,Rio de Janeiro,RJ,da Mata,Núcleo Daniel Porto
1811,Rio de Janeiro,RJ,Aragão,Estrada Mariane Melo
1812,Rio de Janeiro,RJ,Aragão,Vereda de Nascimento
1813,Rio de Janeiro,RJ,Aragão,Núcleo Santos
1814,Rio de Janeiro,RJ,Aragão,Lago Ramos
1815,Rio de Janeiro,RJ,Aragão,Recanto Porto
1816,Rio de Janeiro,RJ,Pereira de Goiás,Chácara Lívia Rezende
1817,Rio de Janeiro,RJ,Pereira de Goiás,Rua de Caldeira
1818,Rio de Janeiro,RJ,Pereira de Goiás,Via de Pinto
1819,Rio de Janeiro,RJ,Pereira de Goiás,Esplanada Vieira
1820,Rio de Janeiro,RJ,Pereira de Goiás,Trevo Peixoto
1821,Rio de Janeiro,RJ,Moura,Loteamento João Miguel Jesus
1822,Rio de Janeiro,RJ,Moura,Jardim de Ferreira
1823,Rio de Janeiro,RJ,Moura,Rodovia Fogaça
1824,Rio de Janeiro,RJ,Moura,Largo Oliveira
1825,Rio de Janeiro,RJ,Moura,Rodovia João Miguel Moura
1826,Rio de Janeiro,RJ,Cardoso,Fazenda Beatriz Pereira
1827,Rio de Janeiro,RJ,Cardoso,Condomínio de da Luz
1828,Rio de Janeiro,RJ,Cardoso,Vale Davi Lucca Nunes
1829,Rio de Janeiro,RJ,Cardoso,Parque da Luz
1830,Rio de Janeiro,RJ,Cardoso,Quadra Raquel Oliveira
1831,Rio de Janeiro,RJ,Cardoso,Núcleo de Porto
1832,Rio de Janeiro,RJ,Cardoso,Estação de Gonçalves
1833,Rio de Janeiro,RJ,Cardoso,Parque Thiago Correia
1834,Rio de Janeiro,RJ,Cardoso,Trecho Bruno Silva
1835,Rio de Janeiro,RJ,Cardoso,Ladeira da Mota
1836,Rio de Janeiro,RJ,Aragão,Fazenda Martins
1837,Rio de Janeiro,RJ,Aragão,Estação de Viana
1838,Rio de Janeiro,RJ,Aragão,Morro da Costa
1839,Rio de Janeiro,RJ,Aragão,Via Nascimento
1840,Rio de Janeiro,RJ,Aragão,Largo Oliveira
1841,Rio de Janeiro,RJ,Carvalho das Flores,Favela de Barbosa
1842,Rio de Janeiro,RJ,Carvalho das Flores,Aeroporto de Azevedo
1843,Rio de Janeiro,RJ,Carvalho das Flores,Travessa Ana Laura Souza
1844,Rio de Janeiro,RJ,Carvalho das Flores,Trecho Costela
1845,Rio de Janeiro,RJ,Carvalho das Flores,Rua Gustavo Henrique Nascimento
1846,Rio de Janeiro,RJ,Cardoso,Favela de Rodrigues
1847,Rio de Janeiro,RJ,Cardoso,Trecho de Santos
1848,Rio de Janeiro,RJ,Cardoso,Passarela Pereira
1849,Rio de Janeiro,RJ,Cardoso,Área Emanuel Moreira
1850,Rio de Janeiro,RJ,Cardoso,Setor de Nogueira
1851,Rio de Janeiro,RJ,da Cruz,Aeroporto de da Costa
1852,Rio de Janeiro,RJ,da Cruz,Núcleo Luiza Souza
1853,Rio de Janeiro,RJ,da Cruz,Alameda Letícia Fernandes
